date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2017-12-14,0.0223,314.0,232.0,191.0,3.0,17.0,19.0,36.0,189.736,186.17,188.58,186.53,3743192.0,68.6599,2.0,0.0239
2017-12-15,0.1767,756.0,400.0,535.0,50.0,12.0,95.0,185.0,195.35,192.0,193.41,192.73,8452891.0,76.2247,3.0,0.939
2017-12-18,0.1766,161.0,90.0,76.0,6.0,3.0,2.0,42.0,194.35,191.9,192.63,192.31,3492340.0,74.9057,0.0,0.7734
2017-12-19,0.1156,262.0,171.0,155.0,6.0,2.0,5.0,66.0,193.0,187.0,192.91,188.33,3959865.0,63.6631,0.0,0.8496
2017-12-20,0.015,183.0,152.0,88.0,2.0,0.0,5.0,20.0,189.259,185.4,189.04,187.51,3894399.0,61.6114,1.0,0.7441
2017-12-21,0.0159,93.0,70.0,82.0,2.0,4.0,5.0,10.0,188.4,186.58,188.0,186.8,1908149.0,59.8139,1.0,0.1549
2017-12-22,-0.0129,57.0,42.0,71.0,4.0,2.0,5.0,2.0,187.48,185.97,187.27,186.63,1078310.0,59.3673,0.0,0.7942
2017-12-25,0.054,8.0,6.0,18.0,0.0,4.0,,2.0,,,,,,,0.0,0.0
2017-12-26,0.1116,14.0,7.0,19.0,0.0,1.0,2.0,2.0,187.34,186.12,186.19,186.55,1120442.0,59.1435,0.0,0.0
2017-12-27,0.0698,25.0,13.0,50.0,0.0,3.0,,5.0,187.06,185.8,186.85,186.3,1175219.0,58.4025,0.0,0.0
2017-12-28,-0.0294,33.0,23.0,34.0,0.0,1.0,4.0,3.0,187.02,186.185,186.57,186.62,1017572.0,59.1087,0.0,0.0
2017-12-29,0.0205,44.0,29.0,47.0,0.0,2.0,3.0,5.0,187.6,185.93,186.46,186.12,2028358.0,57.4671,1.0,-0.1396
2018-01-01,0.0024,20.0,16.0,6.0,0.0,0.0,,1.0,,,,,,,0.0,
2018-01-02,0.0937,13.0,7.0,24.0,0.0,2.0,1.0,3.0,190.68,186.74,187.23,188.32,2509344.0,62.4134,0.0,0.0
2018-01-03,0.0811,48.0,27.0,61.0,2.0,8.0,3.0,8.0,192.1,188.38,188.82,190.58,3364378.0,66.6978,0.0,0.0445
