date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2015-03-24,0.0018,308.0,13.0,282.0,0.0201,96.0,1.0,23.0,76.42,75.38,76.11,75.45,2782843.0,44.4068,3.0,9.0
2015-03-25,0.0016,99.0,4.0,88.0,0.0914,71.0,1.0,16.0,75.59,73.12,75.5,73.13,3444655.0,36.8947,,8.0
2015-03-26,-0.0047,74.0,3.0,66.0,0.5235,82.0,1.0,9.0,73.358,72.12,72.43,72.97,2965546.0,36.4369,5.0,4.0
2015-03-27,0.0042,47.0,3.0,40.0,0.134,70.0,1.0,11.0,73.46,72.56,72.72,73.31,2085213.0,38.1919,1.0,5.0
2015-03-30,0.0062,32.0,2.0,26.0,,29.0,1.0,3.0,73.86,73.1,73.51,73.6,1880790.0,39.7208,1.0,2.0
2015-03-31,0.0,254.0,2.0,249.0,0.2509,109.0,,26.0,74.6,72.94,73.11,73.94,2555952.0,41.5463,1.0,13.0
2015-04-01,-0.0005,94.0,1.0,88.0,0.0642,91.0,1.0,11.0,75.1,73.03,73.61,75.07,3976036.0,47.2628,2.0,1.0
2015-04-02,0.0012,97.0,3.0,90.0,0.0065,85.0,1.0,24.0,76.17,74.61,75.17,75.68,2158435.0,50.0998,2.0,2.0
2015-04-03,0.0,187.0,1.0,182.0,0.0207,60.0,,11.0,,,,,,,1.0,5.0
2015-04-06,0.0,25.0,,24.0,,34.0,,5.0,76.65,74.75,75.13,76.23,2556459.0,52.5769,,
2015-04-07,-0.0002,133.0,2.0,128.0,,60.0,,13.0,76.68,75.62,76.07,75.65,2601250.0,49.771,2.0,8.0
2015-04-08,-0.0005,68.0,1.0,63.0,0.054,77.0,,10.0,76.35,75.12,75.68,75.44,1938515.0,48.7564,2.0,5.0
2015-04-09,0.0006,168.0,4.0,159.0,0.2458,78.0,3.0,13.0,76.35,75.21,75.62,76.33,1556186.0,53.1182,2.0,6.0
2015-04-10,0.0002,136.0,2.0,132.0,0.0713,64.0,,10.0,76.63,76.0,76.3,76.53,1801204.0,54.0645,1.0,1.0
2015-04-13,0.0,19.0,,15.0,,34.0,,9.0,77.0,75.89,76.44,76.02,1230003.0,51.2252,,1.0
2015-04-14,0.0071,75.0,6.0,67.0,-0.0152,82.0,2.0,6.0,76.6,75.59,76.02,75.95,1924755.0,50.8306,,9.0
2015-04-15,0.0038,76.0,5.0,79.0,0.4594,96.0,2.0,43.0,76.5,75.9,76.09,76.03,1355474.0,51.2924,,10.0
2015-04-16,0.0,66.0,,76.0,0.0236,52.0,,12.0,75.69,75.095,75.41,75.15,2069782.0,46.1574,,4.0
2015-04-17,-0.0022,106.0,,100.0,0.0043,64.0,,13.0,74.55,72.78,74.38,73.15,3856527.0,37.0732,6.0,2.0
2015-04-20,-0.0086,50.0,,43.0,-0.0047,66.0,2.0,13.0,74.3,73.42,73.42,73.92,1688291.0,41.8206,4.0,2.0
2015-04-21,-0.018,50.0,2.0,39.0,0.0315,46.0,,8.0,74.88,74.21,74.31,74.62,1894585.0,45.8222,6.0,3.0
2015-04-22,0.0005,306.0,7.0,296.0,0.0018,145.0,2.0,56.0,75.52,74.634,74.68,75.5,1523834.0,50.4374,,6.0
2015-04-23,0.0,36.0,,33.0,0.1304,84.0,,16.0,76.8,75.0,75.08,76.52,1714116.0,55.201,,3.0
2015-04-24,0.0501,49.0,8.0,36.0,0.0752,76.0,3.0,14.0,77.21,75.84,76.41,76.54,1831099.0,55.2918,1.0,5.0
2015-04-27,0.0,14.0,,11.0,,36.0,,3.0,77.29,76.36,76.84,76.55,1653200.0,55.3405,,2.0
2015-04-28,0.153,40.0,12.0,26.0,0.1436,47.0,,5.0,77.09,75.87,76.34,76.02,1698227.0,52.1008,1.0,3.0
2015-04-29,0.0,346.0,,344.0,0.1291,115.0,1.0,16.0,77.26,75.465,75.61,76.65,2423865.0,55.4401,,26.0
2015-04-30,0.0852,151.0,36.0,103.0,0.7688,123.0,3.0,20.0,77.24,75.31,76.4,76.06,2109174.0,51.7981,9.0,18.0
2015-05-01,0.0883,77.0,19.0,53.0,0.256,61.0,,11.0,76.67,75.66,76.29,76.43,1745421.0,53.8458,1.0,6.0
2015-05-04,0.0,305.0,1.0,292.0,0.0,29.0,,8.0,76.99,75.82,76.43,75.85,1655632.0,50.2427,,1.0
2015-05-05,0.0197,128.0,16.0,106.0,0.0256,50.0,,11.0,75.63,74.75,75.35,75.0,2052192.0,45.4434,,1.0
2015-05-06,0.0068,48.0,4.0,42.0,-0.0042,60.0,2.0,17.0,75.47,73.96,75.08,74.48,1997335.0,42.7529,,
2015-05-07,0.0091,33.0,3.0,29.0,0.0162,60.0,,10.0,74.84,74.17,74.4,74.73,2010135.0,44.4556,,5.0
2015-05-08,0.0051,42.0,3.0,37.0,0.3421,45.0,,4.0,76.52,75.05,75.28,76.31,1585632.0,53.8065,1.0,1.0
2015-05-11,-0.1415,14.0,,9.0,,35.0,,4.0,77.34,76.07,76.32,76.785,2140410.0,56.1941,4.0,
2015-05-12,-0.007,69.0,3.0,61.0,0.0219,48.0,,12.0,76.9,75.3,76.26,76.57,2082578.0,54.8131,5.0,2.0
2015-05-13,0.001,59.0,2.0,54.0,0.0,88.0,,11.0,77.48,76.53,76.6,77.08,1830543.0,57.4824,1.0,7.0
2015-05-14,0.0,30.0,,30.0,0.593,44.0,1.0,11.0,79.81,77.1,77.64,79.43,3068066.0,67.1205,,2.0
2015-05-15,0.0173,89.0,11.0,77.0,0.0044,82.0,2.0,13.0,80.0,78.625,80.0,78.92,2676185.0,63.7434,,7.0
2015-05-18,-0.0071,43.0,3.0,34.0,,25.0,,2.0,79.525,78.4,78.69,79.41,1436008.0,65.5375,3.0,
2015-05-19,0.0049,48.0,3.0,36.0,0.0,64.0,,7.0,79.93,79.37,79.75,79.62,2065598.0,66.307,2.0,
2015-05-20,0.0234,51.0,6.0,38.0,0.1185,63.0,,3.0,79.9,78.91,79.57,79.61,2639039.0,66.2311,,3.0
2015-05-21,0.0818,54.0,12.0,38.0,0.532,91.0,,8.0,80.74,79.19,79.54,80.56,2761464.0,69.7686,,12.0
